Región	Hotspot	Tipo de costa	Temporada	Promedio de individuos	Promedio límite inferior	Promedio límite superior	Distancia avistamiento (km)	Densidad lineal	Densidad lineal límite inferior	Densidad lineal límite superior	Latitud	Longitud
Valparaíso	Estero Papudo--Desembocadura	ARENA	No reproductiva	0.114285714	0.028571429	0.228571429	1	0.114285714	0.028571429	0.228571429	-32.5007408	-71.4379522
Valparaíso	Estero Papudo--Desembocadura	ARENA	Reproductiva	0.358333333	0.175	0.541666667	1	0.358333333	0.175	0.541666667	-32.5007408	-71.4379522
Valparaíso	Papudo--Playa de Los Changos	OTRO	No reproductiva	0.142857143	0	0.428571429	0.43	0.332225914	0	0.996677741	-32.502334	-71.454601
Valparaíso	Papudo--Playa de Los Changos	OTRO	Reproductiva	0.291666667	0.083333333	0.541666667	0.43	0.678294574	0.19379845	1.259689922	-32.502334	-71.454601
Valparaíso	Papudo--Costanera Playa Chica	ARENA	Reproductiva	0.094339623	0.018867925	0.169811321	0.5	0.188679245	0.037735849	0.339622642	-32.5058039	-71.4473695
Valparaíso	Papudo--Costanera Playa Chica	ARENA	No reproductiva	0	0	0	0.5	0	0	0	-32.5058039	-71.4473695
Valparaíso	Papudo	ARENA	No reproductiva	0.181818182	0	0.589772727	0.47	0.386847195	0	1.25483559	-32.5083503	-71.445524
Valparaíso	Papudo	ARENA	Reproductiva	0.142857143	0	0.371428571	0.47	0.303951368	0	0.790273556	-32.5083503	-71.445524
Valparaíso	Cementerio de Zapallar	ROCA	Reproductiva	0.076923077	0	0.230769231	0.6	0.128205128	0	0.384615385	-32.5232782	-71.4747237
Valparaíso	Isla Seca	ROCA	Reproductiva	0	0	0	0	0	0	0	-32.5444166	-71.4657087
Valparaíso	Sendero Isla Seca	ROCA	No reproductiva	0	0	0	0	0	0	0	-32.54768	-71.462612
Valparaíso	Sendero Isla Seca	ROCA	Reproductiva	0	0	0	0	0	0	0	-32.54768	-71.462612
Valparaíso	Playa Zapallar	ARENA	Reproductiva	0.027777778	0	0.083333333	0.36	0.077160494	0	0.231481481	-32.5514164	-71.4608288
Valparaíso	Playa Zapallar	ARENA	No reproductiva	0	0	0	0.36	0	0	0	-32.5514164	-71.4608288
Valparaíso	Zapallar--Caleta	OTRO	Reproductiva	0	0	0	0	0	0	0	-32.5522155	-71.4662225
Valparaíso	Zapallar--Cerro la Cruz	ROCA	No reproductiva	0.357142857	0	1	0.6	0.595238095	0	1.666666667	-32.5524431	-71.4689236
Valparaíso	Zapallar--Cerro la Cruz	ROCA	Reproductiva	1.2	0.066666667	3.166666667	0.6	2	0.111111111	5.277777778	-32.5524431	-71.4689236
Valparaíso	Zapallar--Sendero Cerro la Cruz	OTRO	No reproductiva	0	0	0	0	0	0	0	-32.553407	-71.46459
Valparaíso	Zapallar--Sendero Cerro la Cruz	OTRO	Reproductiva	0	0	0	0	0	0	0	-32.553407	-71.46459
Valparaíso	Zapallar	ARENA	No reproductiva	0.09375	0	0.25	0.4	0.234375	0	0.625	-32.5548076	-71.4580822
Valparaíso	Zapallar	ARENA	Reproductiva	0.69047619	0.166666667	1.379761905	0.4	1.726190476	0.416666667	3.449404762	-32.5548076	-71.4580822
Valparaíso	Zapallar--Sendero Mar Bravo	ROCA	Reproductiva	0	0	0	0	0	0	0	-32.556187	-71.467083
Valparaíso	Cachagua--Playa Las Cujas	ROCA	No reproductiva	0.4	0	1.2	0.2	2	0	6	-32.5782126	-71.454944
Valparaíso	Cachagua--Playa Las Cujas	ROCA	Reproductiva	1.75	0.166666667	3.916666667	0.2	8.75	0.833333333	19.58333333	-32.5782126	-71.454944
Valparaíso	Cachagua	ROCA	No reproductiva	2.350649351	1.519480519	3.38961039	0.15	15.67099567	10.12987013	22.5974026	-32.583777	-71.4558506
Valparaíso	Cachagua	ROCA	Reproductiva	2.921182266	2.216995074	3.738916256	0.15	19.47454844	14.77996716	24.92610837	-32.583777	-71.4558506
Valparaíso	Cachagua--Estero y dunas	ARENA	No reproductiva	4.363636364	0.545454545	11.18181818	0.7	6.233766234	0.779220779	15.97402597	-32.583807	-71.4478362
Valparaíso	Cachagua--Estero y dunas	ARENA	Reproductiva	2.846153846	1.078846154	5.692307692	0.7	4.065934066	1.541208791	8.131868132	-32.583807	-71.4478362
Valparaíso	Cachagua--Playa Los Coirones	ARENA	No reproductiva	3.090909091	1.272727273	5.544318182	0.7	4.415584416	1.818181818	7.920454545	-32.5840211	-71.4534688
Valparaíso	Cachagua--Playa Los Coirones	ARENA	Reproductiva	2.543478261	1.565217391	3.608695652	0.7	3.633540373	2.236024845	5.155279503	-32.5840211	-71.4534688
Valparaíso	MN Isla Cachagua	ROCA	No reproductiva	5.044117647	2.971691176	7.469485294	0.6	8.406862745	4.952818627	12.44914216	-32.585585	-71.4562798
Valparaíso	MN Isla Cachagua	ROCA	Reproductiva	3.012578616	2.056918239	4.188679245	0.6	5.020964361	3.428197065	6.981132075	-32.585585	-71.4562798
Valparaíso	Cachagua--Playa Grande	ARENA	Reproductiva	2	0	5	1	2	0	5	-32.594736	-71.43939
Valparaíso	Laguna (Playa y Roqueríos)	ARENA	No reproductiva	2.25	0	6.75	0.3	7.5	0	22.5	-32.6170748	-71.432848
Valparaíso	Laguna (Playa y Roqueríos)	ARENA	Reproductiva	1.857142857	0.571428571	3.285714286	0.3	6.19047619	1.904761905	10.95238095	-32.6170748	-71.432848
Valparaíso	Maitencillo--Playa Laguna	ARENA	No reproductiva	1.5	0	4.5	1	1.5	0	4.5	-32.6281202	-71.4306236
Valparaíso	Maitencillo--Playa Laguna	ARENA	Reproductiva	1.538461538	0.769230769	2.307692308	1	1.538461538	0.769230769	2.307692308	-32.6281202	-71.4306236
Valparaíso	La Laguna	ESTUARIO	No reproductiva	2.977272727	1.727840909	4.363636364	1	2.977272727	1.727840909	4.363636364	-32.6304392	-71.4245653
Valparaíso	La Laguna	ESTUARIO	Reproductiva	7.504424779	4.823672566	10.81349558	1	7.504424779	4.823672566	10.81349558	-32.6304392	-71.4245653
Valparaíso	Estero Catapilco--Desembocadura (Laguna Zapallar)	ESTUARIO	No reproductiva	5.128205128	3.785128205	6.938205128	1	5.128205128	3.785128205	6.938205128	-32.6327613	-71.426518
Valparaíso	Estero Catapilco--Desembocadura (Laguna Zapallar)	ESTUARIO	Reproductiva	4.801775148	3.858210059	5.866642012	1	4.801775148	3.858210059	5.866642012	-32.6327613	-71.426518
Valparaíso	Playa El Abanico	ARENA	Reproductiva	0.5	0	1.25	1	0.5	0	1.25	-32.638053	-71.430227
Valparaíso	Playa El Abanico	ARENA	No reproductiva	0	0	0	1	0	0	0	-32.638053	-71.430227
Valparaíso	Maitencillo--La Caleta	ARENA	Reproductiva	0.166666667	0	0.5	0.18	0.925925926	0	2.777777778	-32.6487894	-71.4410216
Valparaíso	Maitencillo	ARENA	No reproductiva	3.931818182	2.250568182	5.794318182	0.11	35.74380165	20.45971074	52.67561983	-32.6492401	-71.4418924
Valparaíso	Maitencillo	ARENA	Reproductiva	3.146341463	1.93902439	4.658231707	0.11	28.60310421	17.62749446	42.34756098	-32.6492401	-71.4418924
Valparaíso	Maitencillo--Playa Chungungo	ARENA	No reproductiva	3.5	0.6	8.3975	0.25	14	2.4	33.59	-32.653118	-71.4427855
Valparaíso	Maitencillo--Playa Chungungo	ARENA	Reproductiva	2.375	0	5.875	0.25	9.5	0	23.5	-32.653118	-71.4427855
Valparaíso	Maitencillo--Sector Chungungo	ARENA	No reproductiva	3.107142857	1.678571429	4.749107143	1	3.107142857	1.678571429	4.749107143	-32.6571579	-71.4428864
Valparaíso	Maitencillo--Sector Chungungo	ARENA	Reproductiva	4.348837209	3.11627907	5.766860465	1	4.348837209	3.11627907	5.766860465	-32.6571579	-71.4428864
Valparaíso	Maitencillo--Cerro Tacna	ARENA	No reproductiva	0.6	0	1.5	1	0.6	0	1.5	-32.6752724	-71.4406058
Valparaíso	Maitencillo--Cerro Tacna	ARENA	Reproductiva	0.090909091	0	0.272727273	1	0.090909091	0	0.272727273	-32.6752724	-71.4406058
Valparaíso	Acantilados de la Quirilluca	ARENA	No reproductiva	6.243478261	4.082717391	8.590217391	0.22	28.37944664	18.55780632	39.04644269	-32.6874981	-71.4494133
Valparaíso	Acantilados de la Quirilluca	ARENA	Reproductiva	1.681818182	1.238636364	2.219602273	0.22	7.644628099	5.630165289	10.08910124	-32.6874981	-71.4494133
Valparaíso	Cajón del Perro - Fundo Quirilluca	ARENA	No reproductiva	6.5	2.571428571	12.425	0.1	65	25.71428571	124.25	-32.6907126	-71.4526749
Valparaíso	Cajón del Perro - Fundo Quirilluca	ARENA	Reproductiva	2.352941176	0.764705882	4	0.1	23.52941176	7.647058824	40	-32.6907126	-71.4526749
Valparaíso	Playa Quirilluca	ARENA	No reproductiva	5	2.785714286	7.641964286	0.38	13.15789474	7.330827068	20.11043233	-32.6983809	-71.4583155
Valparaíso	Playa Quirilluca	ARENA	Reproductiva	2.448275862	1.137931034	4.03362069	0.38	6.442831216	2.994555354	10.61479129	-32.6983809	-71.4583155
Valparaíso	Playa Luna	ARENA	Reproductiva	2.857142857	0.714285714	5	0.6	4.761904762	1.19047619	8.333333333	-32.7013666	-71.4608288
Valparaíso	Horcón--Playa Cau Cau	ARENA	Reproductiva	0.444444444	0.111111111	0.777777778	0.43	1.033591731	0.258397933	1.80878553	-32.710259	-71.4959228
Valparaíso	Horcón	ARENA	No reproductiva	0.133333333	0	0.4	0.55	0.242424242	0	0.727272727	-32.7113333	-71.4889383
Valparaíso	Horcón	ARENA	Reproductiva	1.411764706	0.058823529	3.823529412	0.55	2.56684492	0.106951872	6.951871658	-32.7113333	-71.4889383
Valparaíso	Playa Los Tebos	ARENA	No reproductiva	0.5	0	1.5	1	0.5	0	1.5	-32.711809	-71.470896
Valparaíso	Playa Los Tebos	ARENA	Reproductiva	1	0	2.333333333	1	1	0	2.333333333	-32.711809	-71.470896
Valparaíso	Horcón--Punta de Fraile	ROCA	Reproductiva	0.75	0	2.25	0.25	3	0	9	-32.7158468	-71.5076494
Valparaíso	Las Ventanas	ARENA	No reproductiva	1	0	3	1	1	0	3	-32.7433202	-71.4847112
Valparaíso	Las Ventanas	ARENA	Reproductiva	1.375	0.375	2.75	1	1.375	0.375	2.75	-32.7433202	-71.4847112
Valparaíso	Humedal de Campiche (Ventanas)	ARENA	No reproductiva	1.287878788	0.151515152	3.544318182	1	1.287878788	0.151515152	3.544318182	-32.7637465	-71.4794805
Valparaíso	Humedal de Campiche (Ventanas)	ARENA	Reproductiva	5.363636364	3.561742424	7.355871212	1	5.363636364	3.561742424	7.355871212	-32.7637465	-71.4794805
Valparaíso	Quintero--Parque Municipal	ARENA	Reproductiva	1	0	2.333333333	0.1	10	0	23.33333333	-32.7706959	-71.5299346
Valparaíso	Playa de la Herradura	ARENA	No reproductiva	16	0	46	1	16	0	46	-32.7735276	-71.4935517
Valparaíso	Playa de la Herradura	ARENA	Reproductiva	1.2	0.2	2.2	1	1.2	0.2	2.2	-32.7735276	-71.4935517
Valparaíso	Quintero	ROCA	No reproductiva	0.771929825	0.228070175	1.456140351	0.6	1.286549708	0.380116959	2.426900585	-32.7744297	-71.5318537
Valparaíso	Quintero	ROCA	Reproductiva	0.281553398	0.126213592	0.475728155	0.6	0.469255663	0.210355987	0.792880259	-32.7744297	-71.5318537
Valparaíso	Quintero--Mirador La Puntilla	ROCA	Reproductiva	0.166666667	0	0.5	0.45	0.37037037	0	1.111111111	-32.7839868	-71.5415874
Valparaíso	Quintero--Mirador La Puntilla	ROCA	No reproductiva	0	0	0	0.45	0	0	0	-32.7839868	-71.5415874
Valparaíso	SN Las Petras de Quintero	ARENA	Reproductiva	5.285714286	0	13.28571429	1	5.285714286	0	13.28571429	-32.795249	-71.514991
Valparaíso	Quintero--Potrero	ROCA	No reproductiva	0.135135135	0.018018018	0.297297297	0.6	0.225225225	0.03003003	0.495495495	-32.8047357	-71.53865
Valparaíso	Quintero--Potrero	ROCA	Reproductiva	0.253424658	0.075342466	0.465582192	0.6	0.422374429	0.125570776	0.77597032	-32.8047357	-71.53865
Valparaíso	Ritoque--Humedal	ARENA	No reproductiva	1.333333333	0.166666667	2.833333333	0.5	2.666666667	0.333333333	5.666666667	-32.8156817	-71.5248692
Valparaíso	Ritoque--Humedal	ARENA	Reproductiva	2.5	0	7.5	0.5	5	0	15	-32.8156817	-71.5248692
Valparaíso	Ritoque--Roqueríos	ROCA	No reproductiva	0.833333333	0	2.166666667	0.6	1.388888889	0	3.611111111	-32.8287439	-71.529208
Valparaíso	Ritoque--Roqueríos	ROCA	Reproductiva	0.3	0	0.9	0.6	0.5	0	1.5	-32.8287439	-71.529208
Valparaíso	Ritoque--playa y dunas	ARENA	No reproductiva	41.07692308	6.771153846	97	1	41.07692308	6.771153846	97	-32.8420246	-71.5172195
Valparaíso	Ritoque--playa y dunas	ARENA	Reproductiva	47.05	8.60125	109.23	1	47.05	8.60125	109.23	-32.8420246	-71.5172195
Valparaíso	Santa Julia	ARENA	No reproductiva	72.72727273	0	218.1818182	1	72.72727273	0	218.1818182	-32.8740511	-71.4955215
Valparaíso	Santa Julia	ARENA	Reproductiva	2.5	0	6.25	1	2.5	0	6.25	-32.8740511	-71.4955215
Valparaíso	Estero Mantagua--norte del estero	ARENA	No reproductiva	53.95	13.025625	110.905	1	53.95	13.025625	110.905	-32.8748026	-71.508997
Valparaíso	Estero Mantagua--norte del estero	ARENA	Reproductiva	9.196969697	4.427272727	14.83181818	1	9.196969697	4.427272727	14.83181818	-32.8748026	-71.508997
Valparaíso	Estero Mantagua--Playa	ARENA	No reproductiva	86.0617284	56.54012346	121.3512346	1	86.0617284	56.54012346	121.3512346	-32.8796052	-71.5096343
Valparaíso	Estero Mantagua--Playa	ARENA	Reproductiva	18.48333333	13.90854167	23.7075	1	18.48333333	13.90854167	23.7075	-32.8796052	-71.5096343
Valparaíso	Estero Mantagua	ARENA	No reproductiva	41.15845824	34.43594754	48.37296574	1	41.15845824	34.43594754	48.37296574	-32.8844165	-71.5067482
Valparaíso	Estero Mantagua	ARENA	Reproductiva	14.44894652	12.36616694	16.56108185	1	14.44894652	12.36616694	16.56108185	-32.8844165	-71.5067482
Valparaíso	Islote Punta de piedra	ARENA	No reproductiva	0.727272727	0	2.181818182	0.6	1.212121212	0	3.636363636	-32.8898943	-71.5216827
Valparaíso	Islote Punta de piedra	ARENA	Reproductiva	4.333333333	0	12.95238095	0.6	7.222222222	0	21.58730159	-32.8898943	-71.5216827
Valparaíso	Borde costero Punta de Piedra	ARENA	No reproductiva	42.84615385	4.544230769	93.15384615	1	42.84615385	4.544230769	93.15384615	-32.893642	-71.5084004
Valparaíso	Borde costero Punta de Piedra	ARENA	Reproductiva	16.72413793	7.622413793	28.06810345	1	16.72413793	7.622413793	28.06810345	-32.893642	-71.5084004
Valparaíso	Río Aconcagua--Humedal Urbano sector norte	ESTUARIO	Reproductiva	9.513513514	0	24.42972973	0.6	15.85585586	0	40.71621622	-32.9168036	-71.497545
Valparaíso	Río Aconcagua--Desembocadura Humedal Urbano	ESTUARIO	No reproductiva	33.3525641	28.03092949	39.35200321	1	33.3525641	28.03092949	39.35200321	-32.917422	-71.5067911
Valparaíso	Río Aconcagua--Desembocadura Humedal Urbano	ESTUARIO	Reproductiva	30.23907455	25.35886889	35.8621144	1	30.23907455	25.35886889	35.8621144	-32.917422	-71.5067911
Valparaíso	Roca de los Liles	OTRO	Reproductiva	1.064516129	0.483870968	1.758064516	0.3	3.548387097	1.612903226	5.860215054	-32.9178543	-71.5235388
Valparaíso	Roca de los Liles	OTRO	No reproductiva	0	0	0	0.3	0	0	0	-32.9178543	-71.5235388
Valparaíso	Caleta San Pedro	OTRO	Reproductiva	1.25	0.53125	2.1875	0.3	4.166666667	1.770833333	7.291666667	-32.9189126	-71.517992
Valparaíso	Caleta San Pedro	OTRO	No reproductiva	0	0	0	0.3	0	0	0	-32.9189126	-71.517992
Valparaíso	Playa La Boca	ARENA	No reproductiva	5.444444444	1.149074074	12.62777778	0.45	12.09876543	2.553497942	28.0617284	-32.9195023	-71.5127824
Valparaíso	Playa La Boca	ARENA	Reproductiva	7.384615385	4.333333333	10.66602564	0.45	16.41025641	9.62962963	23.7022792	-32.9195023	-71.5127824
Valparaíso	Concón--Playa Amarilla	OTRO	No reproductiva	0.705882353	0	2	0.15	4.705882353	0	13.33333333	-32.9197276	-71.5235174
Valparaíso	Concón--Playa Amarilla	OTRO	Reproductiva	0.909090909	0.272727273	1.666666667	0.15	6.060606061	1.818181818	11.11111111	-32.9197276	-71.5235174
Valparaíso	Playa Amarilla	ARENA	Reproductiva	0.75	0.083333333	1.666666667	0.35	2.142857143	0.238095238	4.761904762	-32.9227896	-71.5245795
Valparaíso	Playa Amarilla	ARENA	No reproductiva	0	0	0	0.35	0	0	0	-32.9227896	-71.5245795
Valparaíso	Concón	ARENA	No reproductiva	0.909090909	0	2.727272727	0.6	1.515151515	0	4.545454545	-32.9263089	-71.5157697
Valparaíso	Concón	ARENA	Reproductiva	0.79245283	0.283018868	1.528301887	0.6	1.320754717	0.471698113	2.547169811	-32.9263089	-71.5157697
Valparaíso	Playa Negra	ARENA	No reproductiva	0.461538462	0	1.076923077	0.3	1.538461538	0	3.58974359	-32.9264093	-71.528
Valparaíso	Playa Negra	ARENA	Reproductiva	1.233333333	0.567083333	1.999583333	0.3	4.111111111	1.890277778	6.665277778	-32.9264093	-71.528
Valparaíso	Concón--Playa Los Lineles	ROCA	No reproductiva	0.181818182	0	0.545454545	0.15	1.212121212	0	3.636363636	-32.9282071	-71.546917
Valparaíso	Concón--Playa Los Lineles	ROCA	Reproductiva	0.52	0.04	1.12	0.15	3.466666667	0.266666667	7.466666667	-32.9282071	-71.546917
Valparaíso	Concón--Playa Bahamas	OTRO	No reproductiva	1.111111111	0	2.888888889	0.4	2.777777778	0	7.222222222	-32.9295957	-71.531917
Valparaíso	Concón--Playa Bahamas	OTRO	Reproductiva	2.65	0.4	6.25	0.4	6.625	1	15.625	-32.9295957	-71.531917
Valparaíso	SN Campo dunar de Concón--Roca Oceánica	ROCA	No reproductiva	0.211764706	0.082352941	0.364705882	0.5	0.423529412	0.164705882	0.729411765	-32.9412632	-71.5541857
Valparaíso	SN Campo dunar de Concón--Roca Oceánica	ROCA	Reproductiva	1.205607477	0.635514019	1.868691589	0.5	2.411214953	1.271028037	3.737383178	-32.9412632	-71.5541857
Valparaíso	SN Campo dunar de Concón	ROCA	No reproductiva	0.073529412	0	0.191176471	0.6	0.12254902	0	0.318627451	-32.9422041	-71.548934
Valparaíso	SN Campo dunar de Concón	ROCA	Reproductiva	0.245901639	0.098360656	0.409836066	0.6	0.409836066	0.163934426	0.683060109	-32.9422041	-71.548934
Valparaíso	Campo Dunar Punta Concón	ROCA	No reproductiva	8.333333333	0	25	0.1	83.33333333	0	250	-32.9507596	-71.5479283
Valparaíso	Campo Dunar Punta Concón	ROCA	Reproductiva	0	0	0	0.1	0	0	0	-32.9507596	-71.5479283
Valparaíso	Reñaca--Playa Cochoa	ARENA	No reproductiva	3.466666667	0.733333333	7.133333333	0.35	9.904761905	2.095238095	20.38095238	-32.9557089	-71.5479952
Valparaíso	Reñaca--Playa Cochoa	ARENA	Reproductiva	1.538461538	0.872435897	2.41025641	0.35	4.395604396	2.492673993	6.886446886	-32.9557089	-71.5479952
Valparaíso	Reñaca--Peñón de Vida Marina	ARENA	No reproductiva	2	0.636363636	3.363636364	0.3	6.666666667	2.121212121	11.21212121	-32.9566516	-71.5506526
Valparaíso	Reñaca--Peñón de Vida Marina	ARENA	Reproductiva	3.971428571	1.971428571	6.256428571	0.3	13.23809524	6.571428571	20.8547619	-32.9566516	-71.5506526
Valparaíso	Reñaca--Montemar	ARENA	No reproductiva	2.754385965	1.881052632	3.81745614	0.15	18.3625731	12.54035088	25.4497076	-32.9576713	-71.5500712
Valparaíso	Reñaca--Montemar	ARENA	Reproductiva	4.572631579	3.457	6.161789474	0.15	30.48421053	23.04666667	41.07859649	-32.9576713	-71.5500712
Valparaíso	Reñaca--Playa	ARENA	No reproductiva	1.306451613	0.629032258	2.14516129	0.67	1.94992778	0.938854117	3.201733269	-32.9641707	-71.5470135
Valparaíso	Reñaca--Playa	ARENA	Reproductiva	1.125	0.55	1.7875	0.67	1.679104478	0.820895522	2.667910448	-32.9641707	-71.5470135
Valparaíso	Estero Reñaca--Ciudad	ARENA	No reproductiva	0.018404908	0	0.049079755	0.16	0.115030675	0	0.306748466	-32.9722628	-71.5359145
Valparaíso	Estero Reñaca--Ciudad	ARENA	Reproductiva	0.039215686	0	0.117647059	0.16	0.245098039	0	0.735294118	-32.9722628	-71.5359145
Valparaíso	Estero Reñaca--Desembocadura	ARENA	No reproductiva	0.379746835	0.012658228	0.911075949	0.68	0.558451229	0.018615041	1.339817573	-32.9730507	-71.544781
Valparaíso	Estero Reñaca--Desembocadura	ARENA	Reproductiva	0.054054054	0	0.121621622	0.68	0.079491256	0	0.178855326	-32.9730507	-71.544781
Valparaíso	Playa Margarita	ARENA	No reproductiva	0.263157895	0	0.578947368	0.2	1.315789474	0	2.894736842	-32.9784421	-71.5457652
Valparaíso	Playa Margarita	ARENA	Reproductiva	1.277777778	0.333333333	2.444444444	0.2	6.388888889	1.666666667	12.22222222	-32.9784421	-71.5457652
Valparaíso	Playa las Salinas	ARENA	No reproductiva	0.442307692	0.153846154	0.807692308	0.22	2.01048951	0.699300699	3.671328671	-32.9890611	-71.5469223
Valparaíso	Playa las Salinas	ARENA	Reproductiva	0.549450549	0.252747253	0.879120879	0.22	2.497502498	1.148851149	3.996003996	-32.9890611	-71.5469223
Valparaíso	Playa de los Cañones	ARENA	No reproductiva	0.5	0	1.166666667	1	0.5	0	1.166666667	-32.9963767	-71.5483867
Valparaíso	Playa de los Cañones	ARENA	Reproductiva	0.807692308	0.192307692	1.768269231	1	0.807692308	0.192307692	1.768269231	-32.9963767	-71.5483867
Valparaíso	Playa de los Marineros	ARENA	No reproductiva	0.222222222	0	0.666666667	1	0.222222222	0	0.666666667	-33.0048048	-71.5512528
Valparaíso	Playa de los Marineros	ARENA	Reproductiva	0.739130435	0.173913043	1.391304348	1	0.739130435	0.173913043	1.391304348	-33.0048048	-71.5512528
Valparaíso	Viña del Mar--Borde Costero	ARENA	No reproductiva	0.068965517	0	0.206896552	1	0.068965517	0	0.206896552	-33.0086995	-71.5527749
Valparaíso	Viña del Mar--Borde Costero	ARENA	Reproductiva	0.490196078	0.117647059	0.941176471	1	0.490196078	0.117647059	0.941176471	-33.0086995	-71.5527749
Valparaíso	Muelle Vergara	ARENA	No reproductiva	0.166666667	0	0.452380952	1	0.166666667	0	0.452380952	-33.0114891	-71.554294
Valparaíso	Muelle Vergara	ARENA	Reproductiva	0.115384615	0	0.269230769	1	0.115384615	0	0.269230769	-33.0114891	-71.554294
Valparaíso	Playa Acapulco	ARENA	No reproductiva	0.923076923	0	2.769230769	0.8	1.153846154	0	3.461538462	-33.0136352	-71.5565474
Valparaíso	Playa Acapulco	ARENA	Reproductiva	0.5	0.041666667	1.041666667	0.8	0.625	0.052083333	1.302083333	-33.0136352	-71.5565474
Valparaíso	Viña del Mar	ARENA	No reproductiva	0.021276596	0	0.063829787	0.8	0.026595745	0	0.079787234	-33.0146853	-71.5532684
Valparaíso	Viña del Mar	ARENA	Reproductiva	0.227272727	0.118181818	0.372727273	0.8	0.284090909	0.147727273	0.465909091	-33.0146853	-71.5532684
Valparaíso	Viña del Mar--Casino	ROCA	No reproductiva	0.173913043	0	0.47826087	0.55	0.316205534	0	0.869565217	-33.0173003	-71.5599632
Valparaíso	Viña del Mar--Casino	ROCA	Reproductiva	0.091954023	0	0.229310345	0.55	0.167189133	0	0.4169279	-33.0173003	-71.5599632
Valparaíso	Paseo Altamirano	OTRO	No reproductiva	0.263157895	0.026315789	0.657565789	0.2	1.315789474	0.131578947	3.287828947	-33.018029	-71.6392386
Valparaíso	Paseo Altamirano	OTRO	Reproductiva	0.333333333	0.130952381	0.583333333	0.2	1.666666667	0.654761905	2.916666667	-33.018029	-71.6392386
Valparaíso	Playa Carvallo	ROCA	Reproductiva	0.153846154	0.025641026	0.332692308	0.3	0.512820513	0.085470085	1.108974359	-33.0190815	-71.642307
Valparaíso	Playa Carvallo	ROCA	No reproductiva	0	0	0	0.3	0	0	0	-33.0190815	-71.642307
Valparaíso	Castillo Wulff	OTRO	No reproductiva	0.115384615	0	0.256410256	0.1	1.153846154	0	2.564102564	-33.0193831	-71.5649297
Valparaíso	Castillo Wulff	OTRO	Reproductiva	0.169491525	0.059322034	0.322033898	0.1	1.694915254	0.593220339	3.220338983	-33.0193831	-71.5649297
Valparaíso	Estero Marga Marga--Desembocadura	ESTUARIO	No reproductiva	0.03125	0	0.075	0.08	0.390625	0	0.9375	-33.0196359	-71.5619856
Valparaíso	Estero Marga Marga--Desembocadura	ESTUARIO	Reproductiva	0.284810127	0.14556962	0.461867089	0.08	3.560126582	1.819620253	5.773338608	-33.0196359	-71.5619856
